sgRNA	Gene	d5_rep2	d5_rep3	d15_rep2	d15_rep3
gRNA_12080	Stk11	129.41286436490944	36.31111671899209	67.06519343506045	9.623672624201808
gRNA_12081	Stk11	478.2649335224914	220.287441428552	232.1487465059785	247.46586747947507
gRNA_12151	Suz12	774.6016374305449	590.6608319622713	648.7267749583732	675.0318940690125
gRNA_12164	Syk	158.01498293831332	381.26672554941695	184.42928194641624	127.85736486439545
gRNA_12197	Tbl1xr1	165.98606516368818	153.7170607770665	197.3264345300817	274.9620749771945
gRNA_12203	Tbx3	866.0346394274918	810.9482733908234	860.240077330487	538.9256669553013
gRNA_12243	Tbx3	30.008780142587696	9.68296445839789	10.317722066932378	24.746586747947507
gRNA_12244	Tbx3	120.03512057035078	37.52148727629182	28.373735684064037	27.496207497719453
gRNA_12270	Tcf3	256.0124055914513	442.9956239717035	286.31678735737347	290.0849891009402
gRNA_12271	Tcf3	375.57863897207415	341.3244971585256	635.8296223747078	741.0227920635392
gRNA_12272	Tcf3	327.752145619825	386.1082077786159	526.2038254135513	745.1472231881971
gRNA_12369	Tet2	658.3176143780175	451.46821787280163	475.9049303372559	378.07285309364244
gRNA_12370	Tet2	589.3911974880115	445.41636508630296	261.8121974484091	343.70259372149314
gRNA_12383	Tet2	116.75291024225525	100.46075625587811	27.084020425697492	115.4840714904217
gRNA_12386	Tet2	283.6767497853993	280.80596929353885	368.8585638928325	401.444629466704
gRNA_12394	Tgfbr1	82.52414539211617	37.52148727629182	98.01835963585759	19.247345248403615
gRNA_12403	Tgfbr1	1096.7271367736348	1172.8490700234445	1329.6964313759102	1420.1791172572098
gRNA_12483	Tnfrsf10b	798.5148841066695	1170.428328908845	1355.4907365432412	1308.819476891446
gRNA_12498	Trp53	215.21922008512112	156.137801891666	257.94305167330947	158.10319311188684
gRNA_12499	Trp53	61.42422185435919	91.98816235477996	208.93387185538066	83.86343286804433
gRNA_12500	Trp53	1353.677316744542	1655.7869223860394	2057.095837094643	1559.034965120693
gRNA_12501	Trp53	719.7418362323767	686.2801059889505	887.3240977561845	765.7693788114867
gRNA_12502	Trp53	736.6217750625824	911.4090296467015	1476.7239708296966	1299.195804267244
gRNA_12508	Trp53	319.3121762047222	157.34817244896573	118.65380376972234	261.2139712283348
gRNA_12509	Trp53	123.78621808817425	54.46667507848814	47.71946455956225	93.48710549224613
gRNA_12510	Trp53	229.28583577695912	122.24742628727337	72.22405446852665	280.46131647673843
gRNA_12521	Trp53	522.3403293569171	355.8489438461225	372.7277096679321	384.9469049680723
gRNA_12522	Trp53	226.47251263859152	112.56446182887548	109.62579696115651	114.10926111553573
gRNA_12523	Trp53	143.94836724647536	135.56150241757047	402.3911606103627	296.9590409753701
gRNA_12528	Trp53	111.59515115524799	300.1718982103346	96.72864437749104	118.23369224019365
gRNA_12529	Trp53	90.49522761749103	125.87853795917258	70.93433921016009	138.85584786348323
gRNA_12530	Trp53	147.23057757457087	110.143720714276	318.55966881653717	104.48558849133391
gRNA_12534	Trp53	453.8827996566389	351.00746161692354	205.06472608028102	362.9499389698968
gRNA_12535	Trp53	350.25873072676575	221.49781198585174	250.20476012311016	401.444629466704
gRNA_12536	Trp53	230.69249734614291	348.58672050232406	595.8484493653448	331.3293003475194
gRNA_12537	Trp53	288.36562168267864	249.33633480374567	312.1110925247044	621.4142894484596
gRNA_12538	Trp53	213.3436713262094	134.35113186027073	233.43846176434505	294.20942022559814
gRNA_12547	Trp53	285.0834113545831	394.58080167971406	408.83973690219545	281.8361268516244
gRNA_12548	Trp53	467.011640969021	712.9082582495447	1351.6215907681415	1000.861952916988
gRNA_12549	Trp53	482.95380541977073	478.09637013339585	741.5862735607647	522.4279424566696
gRNA_12556	Trp53	233.5058204845105	504.72452239399	256.6533364149429	185.5994006096063
gRNA_12557	Trp53	715.0529643350975	853.3112428963141	675.8107953840707	855.1320531790749
gRNA_12558	Trp53	1654.7028925498746	2483.680383579059	2162.8524882806996	1587.9059829932983
gRNA_12560	Trp53	841.1836183719114	1143.8001766482507	1142.6877189127608	873.0045880525926
gRNA_12561	Trp53	547.6602376022255	631.8134309104623	633.2501918579746	688.7799978178723
gRNA_12562	Trp53	798.5148841066695	685.0697354316508	595.8484493653448	779.5174825603465
gRNA_12567	Trp53	416.8407116681322	291.6993043092364	528.7832559302843	573.2959263274506
gRNA_12576	Trp53	772.2572014819052	635.4445425823616	937.6229928324798	595.2928923256261
gRNA_12577	Trp53	323.06327372254566	415.15710115380955	680.969656417537	504.5554075831519
gRNA_12578	Trp53	57.2042371468078	19.36592891679578	83.83149179382556	30.245828247491396
gRNA_12579	Trp53	265.8590365757379	71.41186288068444	46.4297493011957	26.12139712283348
gRNA_12580	Trp53	273.83011880111275	229.9704058869499	673.2313648673377	448.1881822128271
gRNA_12581	Trp53	77.83527349483684	82.30519789638207	74.80348498525974	142.98027898814115
gRNA_12582	Trp53	144.41725443620328	252.9674464756449	355.96141130916703	218.59484960686964
gRNA_12583	Trp53	573.9179202269897	588.2400908476718	475.9049303372559	625.5387205731175
gRNA_12584	Trp53	452.94502527718305	409.1052483673109	341.774543467135	632.4127724475474
gRNA_12585	Trp53	154.7327726102178	65.36001009418575	98.01835963585759	83.86343286804433
gRNA_12586	Trp53	190.3681990295407	82.30519789638207	175.40127513785043	262.58878160322075
gRNA_12587	Trp53	175.36380895824684	202.13188306905596	519.7552491217185	537.5508565804153
gRNA_12588	Trp53	404.649644735206	728.6430754944413	1018.8750541095723	697.0288600671881
gRNA_12589	Trp53	201.15260439328316	353.428202731523	575.2130052314801	492.18211420917817
gRNA_12590	Trp53	307.12110927179594	518.0385985242872	572.6335747147469	331.3293003475194
gRNA_12591	Trp53	82.05525820238823	84.72593901098153	38.69145775099641	57.74203574521085
gRNA_12592	Trp53	9.846630984286588	3.631111671899209	11.607437325298925	16.49772449863167
gRNA_12595	Trp53	316.02996587662665	307.434121554133	361.1202723426332	464.68590671145876
gRNA_12596	Trp53	1491.0612633348262	2385.64036843778	2518.8138995898667	1519.1654642489998
gRNA_12597	Trp53	121.91066932926252	187.60743638145914	121.23323428645544	119.60850261507962
gRNA_12598	Trp53	179.1149064760703	274.7541165070401	67.06519343506045	141.60546861325517
gRNA_12599	Trp53	373.2342030234345	392.1600605651146	648.7267749583732	398.695008716932
gRNA_12600	Trp53	93.30855075585862	56.8874161930876	39.98117300936296	145.7298997379131
gRNA_12601	Trp53	114.87736148334352	144.03409631866862	206.35444133864755	98.98634699179003
gRNA_12602	Trp53	270.5479084730172	219.07707087125226	429.47518103606023	446.8133718379411
gRNA_12604	Trp53	77.83527349483684	75.04297455258364	42.56060352609606	19.247345248403615
gRNA_12606	Trp53	210.5303481878418	139.19261408946969	116.07437325298925	82.48862249315836
gRNA_12607	Trp53	244.29022584825296	65.36001009418575	251.49447538147672	182.84977985983434
gRNA_12608	Trp53	69.86419126946198	45.99408117738998	16.766298358765113	42.61912162146515
gRNA_12609	Trp53	135.50839783137258	137.98224353216995	76.09320024362628	131.98179598905335
gRNA_12610	Trp53	544.8469144638578	491.41044626369296	512.0169575715192	679.1563251936705
gRNA_12618	Trp53	33.29099047068323	26.6281522605942	110.91551221952307	61.866466869868766
gRNA_12624	Trp53	521.4025549774613	723.8015932652423	484.93293714582177	368.44918046944065
gRNA_12625	Trp53	1244.8954887276614	2208.9262670720186	2716.1403341199484	2625.8878160322074
gRNA_12635	Trp53	578.1379049345411	590.6608319622713	684.8388021926365	566.4218744530207
gRNA_12652	Trp53bp1	267.26569814492166	320.7481976844301	288.8962178741066	252.96510897901896
gRNA_12653	Trp53bp1	983.7253240492029	1151.0623999920492	986.6321726504086	892.2519333009963
gRNA_12654	Trp53bp1	624.5577367176064	1069.967572652967	984.0527421336756	937.6206756722333
gRNA_12655	Trp53bp1	155.67054698967368	44.78371062009025	95.4389291191245	74.23976024384253
gRNA_12754	Traf7	79.71082225374857	119.82668517267389	119.94351902808889	229.59333260595741
gRNA_12779	Traf7	1048.9006434213857	988.8727453138846	1021.4544846263054	882.6282606767944
gRNA_12826	Tsc1	93.30855075585862	114.98520294347495	78.67263076035938	32.99544899726334
gRNA_12831	Tsc1	12.191066932926251	2.4207411145994726	0.0	0.0
gRNA_12832	Tsc1	17.817713209661445	24.207411145994726	41.27088826772951	94.86191586713211
gRNA_12844	Tsc2	500.7715186294322	484.1482229198945	811.2308975125582	488.05768308452025
gRNA_12845	Tsc2	861.8146547199404	654.8104714991573	1858.4796873061946	919.7481407987157
gRNA_12850	Tsc2	571.5734842783501	560.4015680297779	296.63450942430586	270.8376438525366
gRNA_12890	Tsc2	788.1993659326549	723.8015932652423	937.6229928324798	1094.3490584092342
gRNA_12891	Tsc2	203.96592753165075	219.07707087125226	190.877858238249	279.0865061018524
gRNA_12894	Tshr	137.85283378001222	222.70818254315148	52.878325593028435	261.2139712283348
gRNA_12922	U2af1	638.6243524094444	884.7808773861072	781.5674465701276	507.3050283329239
gRNA_12923	U2af1	546.2535760330417	450.2578473155019	646.1473444416401	459.18666521191483
gRNA_12925	U2af1	279.92565226757586	136.7718729748702	161.2144072958184	316.2063862237737
gRNA_12930	U2af1	276.64344193948034	288.06819263733723	330.1671061418361	334.07892109729136
gRNA_12954	Upf1	687.3886201411494	612.4475019936666	991.7910336838748	1031.1077811644793
gRNA_12989	Vhl	25.788795435036302	2.4207411145994726	9.02800680856583	5.49924149954389
gRNA_12990	Vhl	57.67312433653573	76.25334510988338	19.345728875498207	54.99241499543891
gRNA_12991	Vhl	34.69765203986702	44.78371062009025	7.738291550199284	48.11836312100904
gRNA_12999	Vhl	137.3839465902843	58.09778675038734	51.58861033466189	74.23976024384253
gRNA_13002	Vhl	1814.1245370573718	1600.1098767502515	1903.6197213490236	2074.5888557029325
gRNA_13003	Vhl	387.30081871527244	283.2267104081383	266.9710584818753	273.58726460230855
gRNA_13004	Vhl	280.3945394573038	234.81188811614885	207.6441565970141	266.71321272787867
gRNA_13005	Vhl	97.99742265313795	62.93926897958629	38.69145775099641	30.245828247491396
gRNA_13006	Vhl	129.88175155463736	147.66520799056784	190.877858238249	131.98179598905335
gRNA_13007	Vhl	164.57940359450438	217.86670031395255	395.94258431853	351.951455970809
gRNA_13008	Vhl	0.0	0.0	0.0	0.0
gRNA_13009	Vhl	1354.6150911239977	1447.6031865304847	2300.8520209259204	2198.3217894426703
gRNA_13010	Vhl	1124.3914809675828	1275.730567393922	1009.8470473010065	1574.1578792444386
gRNA_13011	Vhl	480.60936947113106	635.4445425823616	541.6804085139498	604.916564949828
gRNA_13058	Xiap	43.13762145496981	24.207411145994726	36.11202723426332	12.373293373973754
gRNA_13059	Xiap	336.1921150349278	283.2267104081383	286.31678735737347	281.8361268516244
gRNA_13260	ST	78.30416068456476	53.2563045211884	141.86867842032018	141.60546861325517
gRNA_13261	ST	0.9377743794558655	2.4207411145994726	11.607437325298925	4.124431124657917
gRNA_13262	ST	16.411051640477645	2.4207411145994726	0.0	4.124431124657917
gRNA_13263	ST	122.37955651899046	374.0045022056185	171.53212936275077	283.21093722651034
gRNA_13264	ST	424.34290670377914	637.865283696961	469.4563540454232	384.9469049680723
gRNA_13265	ST	127.5373156059977	133.140761302971	47.71946455956225	180.1001591100624
gRNA_13266	ST	18.28660039938938	4.841482229198945	2.5794305167330944	6.874051874429863
gRNA_13267	ST	90.49522761749103	33.89037560439262	27.084020425697492	41.24431124657918
gRNA_13268	ST	8.439969415102789	2.4207411145994726	15.476583100398567	8.248862249315835
gRNA_13269	ST	4.2199847075513945	1.2103705572997363	2.5794305167330944	24.746586747947507
gRNA_13270	ST	301.02557580533283	153.7170607770665	242.46646857291088	486.6828727096343
gRNA_13271	ST	126.13065403681391	75.04297455258364	69.64462395179355	65.99089799452668
gRNA_13272	ST	18.28660039938938	71.41186288068444	6.448576291832736	2.749620749771945
gRNA_13273	ST	1.875548758911731	2.4207411145994726	1.2897152583665472	5.49924149954389
gRNA_13274	ST	181.9282296144379	121.03705572997363	101.88750541095723	123.73293373973753
gRNA_13275	ST	232.56804610505463	100.46075625587811	39.98117300936296	116.85888186530767
gRNA_13276	ST	46.88871897279328	20.576299474095517	47.71946455956225	37.11988012192126
gRNA_13277	ST	35.16653922959495	8.472593901098154	21.925159392231304	6.874051874429863
gRNA_13278	ST	90.02634042776309	123.4577968445731	55.45775610976153	72.86494986895654
gRNA_13279	ST	107.3751664476966	76.25334510988338	59.32690188486117	63.24127724475474
gRNA_13280	ST	164.11051640477646	217.86670031395255	232.1487465059785	261.2139712283348
gRNA_13281	ST	2.8133231383675965	0.0	0.0	1.3748103748859726
gRNA_13282	ST	24.382133865852502	9.68296445839789	5.158861033466189	10.99848299908778
gRNA_13283	ST	0.0	0.0	0.0	1.3748103748859726
gRNA_13284	ST	147.23057757457087	148.87557854786758	82.54177653545902	178.72534873517642
gRNA_13285	ST	202.09037877273903	98.04001514127864	52.878325593028435	131.98179598905335
gRNA_13599	NT	361.5120232802362	398.21191335161325	608.7456019490103	362.9499389698968
gRNA_13600	NT	338.06766379383953	738.3260399528391	638.4090528914409	449.56299258771304
gRNA_13601	NT	669.570906931488	565.2430502589768	504.27866602131996	727.2746883146795
gRNA_13602	NT	198.33928125491556	154.92743133436625	348.22311975896775	141.60546861325517
gRNA_13603	NT	329.62769437873675	217.86670031395255	170.24241410438424	317.5811965986597
gRNA_13604	NT	338.06766379383953	376.425243320218	107.04636644442341	107.23520924110586
gRNA_13605	NT	527.0292012541964	573.715644160075	395.94258431853	356.0758870954669
gRNA_13606	NT	1382.7483225076737	1686.0461863185326	2398.870380561778	1718.5129686074656
gRNA_13607	NT	359.1675873315965	249.33633480374567	287.60650261574006	197.97269398358006
gRNA_13608	NT	78.7730478742927	36.31111671899209	7.738291550199284	10.99848299908778
